text,label
"Muhsin, everyone knows what kind of person you are.",OFFENSIVE
"Перваши(спермаши), берите от НУшки МАКСИМУМ! 
Компьютеры, электронные доски, лампочки, гвозди, плиты",OFFENSIVE
Wtf did my cousin thought naming his daughter Alfariza,OFFENSIVE
"(Коммент в ответ на https://t.me/c/1660754858/43420)

У твоей мамки",OFFENSIVE
Aslan you can fuck me anytime you want????(с любовью алиш),OFFENSIVE
"Если женщинам можно платить меньше, почему не нанимают только их?
Если женщины уходят в декретный отпуск и их способность к работе буквально зависит от того как себя чувствует их пизда, то нахера брать такого ненадежного сотрудника?",OFFENSIVE
Блять как же я в ахуе с тредса...буквально тумба для миллениалов нахуй,OFFENSIVE
"СРАТЬ, ССАТЬ И ЧЛЕН СТОИТ! С ЧЕГО НАЧАТЬ???? Ну я нагибаюсь и пытаюсь засунуть свой стояк в унитаз, чтобы поссать. Расслабляю мышцы и чувствую, что говно начинает лезть из жопы. СТОП! Лучше сяду, просрусь, пытаясь не обоссаться. Сел, зажал член, пытаюсь срать и одновременно начинаю ссать. СТОП! Чуть не теряю сознания от дилемы СРАТЬ-ССАТЬ-СТОЯК. Сидя на унитазе попытался опустить член между ног в унитаз, но стояк... Чуть не сломал его. В это время на полу уже была небольшая лужа.",OFFENSIVE
Чеза Альнур,NORMAL
Fuck admin,OFFENSIVE
"fwb 18+

M, 22, высокий (192 см), спортивного телосложения, 15см, привлекательный

Ищу девушку для ONS в дорме

Я опытный, гарантирую конфиденциальность

Пиши в тг: @meowmeow1236",OFFENSIVE
джиги всем ставим хотдоги ((эмоджи хотдога)),NORMAL
"(Коммент в ответ на https://t.me/nutumba/42070)

Because you are ugly",OFFENSIVE
"Founder Mansur Khassenov, are you single? 
I want to have a homosexual relationship",OFFENSIVE
вы все тумбацелы бля,OFFENSIVE
"Сегодня в Меге один парень славянской внешности шлепал попу, засунул руку в трусы своей девушки и шел таким образом по коридору главного холла.????",OFFENSIVE
"Девушки любят парней, которые каждые две недели ходят в барбершоп, делают укладку за ползарплаты, полируют бороду маслами за цену авиабилета, мажут лицо кремами дороже её айфона, покупают парфюм, который стоит как её месячная аренда. Он качается в спортзале пять раз в неделю, ест стейки из мраморной говядины, пьёт коктейли из протеина, Бады за которые нужно платить как за ее девственность.

У него должны быть брендовые кроссовки, костюмы под заказ, часы уровня по цене ее квартиры(хотя у нее же нет квартиры я забыл), макбук, айфон, планшет, наушники, всё последней модели. Он ездит на машине, которую сам купил без пахана, сам чинит, сам моет, сам заправляет бензином по 300 литров в месяц. Он платит ипотеку, аренду, коммуналку, интернет, подарки, рестораны, такси, поездки, отпуск в Дубай, кредиты, страховку и всё это с улыбкой и без обязанностей.

Он обязан быть одновременно качком, миллионером, психологом, электриком, сантехником, айтишником, поваром, охранником, водителем, спасателем и ещё секс-гуру. Он должен знать новости, политику, экономику, спорт, книги, кино, искусство, бизнес-стратегии, квантовую физику и при этом шутить, как стендапер. Он должен быть романтичным как, но не приторным; сильным, но мягким; богатым, но скромным; уверенным, но не наглым; работать как узбек на стройке, выглядеть как Чико Лачовский, драться как Хабиб, думать как Сократ, философствовать как Ницше, а в постели быть как Лысый из Браззеееерс.

НО она не готова оплатить ему еду, которая стоит 3000 тенге. При этом при разводе забрать с собой 50% имущества necessary для нее и для ее подруг.",OFFENSIVE
"Девушки любят премиум-парней, которые каждую неделю ходят в барбершоп, делают идеальную укладку, бреют шею и ровняют бороду, используют дорогие масла для волос, следят за кожей и покупают люксовую косметику для мужчин. Они качаются в зале по расписанию, сидят на спортивном питании, покупают протеин, аминокислоты, креатин, рыбий жир, витаминки для суставов, питаются стейками и авокадо, пьют смузи из спирулины и семян чиа. Они носят брендовые кроссовки, костюмы по фигуре, дорогие часы, очки в золоте, айфоны последней модели, макбуки для работы. Они ездят на машине, заливают полный бак, оплачивают бензин, страховку, налоги, сервис, резину, мойку, полировку, детейлинг.

Они берут кредиты и ипотеки, оплачивают аренду, коммуналку, интернет, подписки, рестораны, кафе, подарки, поездки. Они должны уметь чинить технику, ремонтировать дома, возить ночью куда угодно, быть охранником, водителем, психологом, грузчиком, сантехником, электриком, айтишником и ещё при этом оставаться харизматичными, уверенными и спокойными. Они обязаны быть умными, интересными, уметь поддержать разговор, знать новости, книги, фильмы, спорт, бизнес, чтобы с ними никогда не было скучно.

НО она не готова оплатить ему еду, которая стоит 3000 тенге.",OFFENSIVE
"Чел за которым бегает девушка. Ты можешь дать ей ложную надежду, заняться с ней сексом, пустить ей пыль в глаза об идеальной совместной жизни. А потом просто разрушить её жизнь, преподать ей такой урок, нанести такую неимоверную травму. Ну мёд...",OFFENSIVE
"Guy with a gay roommate. You need to f*ck him in his asshole, bc every hole is a goal!",OFFENSIVE
you act all butthurt yet every time i see you you have a different girl by your side,OFFENSIVE
"Reading all sexist and one-sided posts about 50/50 made me realize that I live in a parallel universe, where girls actually pay for their boyfriends and husbands. 

I'm sure that there'll be some idiots in the comments, saying thqt such girls don't exist. All what can I say is to try dating. It's not hard",NORMAL
альнур бак люблю когда ты лижешь мои волосатые ноги ????????????,OFFENSIVE
"альнур, честно, когда я первый раз легла на твой живот, я думала , что киану в нем ????",OFFENSIVE
"альнур че за девочка про тебя пишет, я думал я твой единственный парень ????",OFFENSIVE
"про альнура не отправляйте сообщения пж, ошибка",NORMAL
"Вопрос к коммюнити НУ: вы против или за эту идею, если DSS даст добро?

{Голосование: (Option1:За), (Option2:ПРотив), (Option3:Сомневаюсь)}

https://i.postimg.cc/2S2vnm1n/IMG-1289.jpg

Technical details of the Proposal:
  The system will use a 5mm thick nylon paracord as a clothesline, that will be tigtly tensioned to prevent sagging. Standard paradors of this size typicaly holds over 200kg, wich is far obeyond the intended load. 
  The pulley system will be 3D-printed using PETG plastic, which is known for its durability and weather/water resistance. Each pulley is tested to withstand 22.5kg of load. The pulleys will be tied to the balcony railings, so there is no need for drilling or modifying the building structure.
  Clothes are going to be attached to the clothesline using locking clothes clips, as shown in the images attachet to this email. This design prevents any risks of clothes falling off the line. Since the atrium is an enclosed area with no wind, there is no risk of clothes being blown away.
  The installation of this system does not obstruct pathways, create fire risks or interfere with fire safety equipment.",NORMAL
"Бесполезный факт:

Если вы смотрите очередной исекай, но не знаете пол автора, то есть простой способ это узнать. Посмотрите на откровенность дизайна женских персонажей. Если её нету, то значит автор женщина.",NORMAL
теория мертвого полушария алихана кабдулова,NORMAL
"jack daniels guy, please shave your mustache OFF",OFFENSIVE
"Ты гей. 
Не отрицай это. 
Прими это. 
Смирись с этим. 
То что ты хочешь девушек - это самообман.",OFFENSIVE
Learn to appreciate the 2/10 you have,OFFENSIVE
"Осы кейбір старшактардың д5 чатқа кіріп сеңдер әлі бұны көрмегенсіндер, алдынғы жылдары осылай болған көресіңдер әлі деп жазбай кетсе бір жерлері түсіп қалама не нәрсе?",OFFENSIVE
"Чувства это не метафизика а алгоритмы мозга. Любовь — всего лишь дофамин и окситоцин, временная химия а не “вечность”. Эволюция дала этот механизм для размножения, не для романтики.

Верность — это фиксация на одном стимуле, удобно для толпы но невыгодно индивидуу. Срабатывает hedonic adaptation, быстрое привыкание и любое удовольствие тухнет. Поэтому искать новое — логичней чем застревать.

Отношения это повторяющяяся игра. Моя стратегия:
  •  explore — пробую разные варианты;
  •  exploit — использую только то что сейчас выгодно.

Функция полезности простая:
U = (удовольствие + новизна) – (издержки + ограничения) + опциональность.
Люди тут — переменные, а не константы.

Возвращения к «старому вкусу» не значит судьба. Это значит — локальный максимум, временное удобство. Система колеблется, я выбираю там где профит выше.

Все разговоры про «единственного», «лучший вкус», «судьбу» — красивые сказки для слабых. Я выбираю только то, что даёт выгоду мне.

…и если ты дочитал до этого момента в бешенстве — поздравляю, это просто фейковый текст для рейджбайта. ????",NORMAL
Одну сосиску встретил бля не хочу познакомиться но я опытен в общении с девушками????,OFFENSIVE
"Founder Mansur Khassenov, are u single? 
От тебя веет гейской чакрой
I want to have a homosexual relationship with you",OFFENSIVE
"To that girl in the elevator at around 19:38: I wasnt looking at your ahh, I was dozing off",OFFENSIVE
"Понравилась девушка с большой жопой в зале, в обтягивающих шортах, делала ягодичный мостик очень красивая",OFFENSIVE
"Привет , жесткий голодняк сильно хочу секса , может кто нибудь поможет с этим , рост 192  , хожу в зал . Моя инста lang_d_7 жду вас",OFFENSIVE
"awata_krm красава, я бы не додумался сдавать в аренду прожектор. только залетел в уник и уже нашел темку. что тебя вдохновило зарабатывать?",NORMAL
За секс в туалета Грин фуда могут отчислить?,NORMAL
Стыдно делать минет?,OFFENSIVE
Помню однажды чел который часто мне говорил 'щещен амын сигейн' разозлился на меня когда я обозвал его сыном шлюхи. Лицемерие at its fucking finest.,OFFENSIVE
Почему Алихан такой нефор?????,OFFENSIVE
Dayum is this place a good representation of the average NU student? No way this isnt for jokes? Im scared of Kazakhs now xD,OFFENSIVE
"FWB +18
M 21, looking for girl FWB or ONS.
Muscular, 72, 174.
kennedyjoimes@gmail.com",NORMAL
break no contact pls????????????????,NORMAL
alikhan found overrated,NORMAL
"Чел у которого сат 1510 с ниша, но в нике у тебя написано 1590 ты самый противный по общению человек которого я встречала, еще и ростом не удался",OFFENSIVE
"Каких девушек лучше обходить стороной если вы ищите адекватного партнера:
1) has any piercing that is not in ear
2) has butterfly tattoo or tattoo in intimate parts
3) has more than ((her age - 17.5) * body count
4) dyed hair in a toxic color
5) считает, что её должны добиваться подарками
6) ничего не делает( не учится, не работает/занимается делом)
7) верит в астрологию, таро и прочие лженауки
8) не считает мужчин ниже 180 людьми(это важно даже если вы выше)
9) не считает мужчин с зп меньше 1кк людьми( это важно даже если вы получаете больше)
10) носит накладные ресницы
11) имеет раздутые от филлера губы
12) носит слишком много макияжа 
13) имеет больше друзей парней чем девушек
14) wears indecent outfits
15) ходит по клубам
16) пьёт
17) курит
18) есть ребёнок
19) has cosmetic implants
20) wants to get married ASAP
21) has friends that have these traits",OFFENSIVE
ДАНИИЛ ДОБРОНРАВОВ АНДРЕЕВИЧ ПЕРВАШ МАТЕМАТИК ИЗ ПОЭТРИ ТРАХНИ МЕНЯ,OFFENSIVE
What rhymes with hitter?,NORMAL
"Alikhan Smg I can feel your big d energy 
Can i syd",OFFENSIVE
"Щещес мына 36 кредитты, мен первашпын нахуй мына 36 кредитты калай жабам сука, еще эта ебаная физика в которой нужно решать 100 ебаных задач и блять хуй поймешь как решать щещес что делать сука , ебал в роот 36 кредитов в первом же году сгин сука блаать",OFFENSIVE
jewish жігіттен Құдай сақтасын,HATE_SPEECH
"какие же подарки хуета, паша дуров ахуел",OFFENSIVE
"Founders are useless, why are you even here, go to AITU or smth",OFFENSIVE
Абильмансур кс перваш воняешь сильно,OFFENSIVE
"why did that jewish guy had to specify that he was jewish? Why not international student or something. 
If being a jew is such a central part of his identity, aren't they supposed to marry and date only jews?",HATE_SPEECH
почему дана акылбекова все ещё работает тут?,NORMAL
"I'm a male Feminist. Not only I believe women should work, I believe ONLY women should work!",NORMAL
"короче я би, и когда у меня краш на девушку, то меня парни не привлекают. А когда краш на парня, то девушки перестают привлекать",NORMAL
"friends finder and FWB 18+ 
I am 21 o.y male, tall, athletic, and looking to meet interesting female. I'm into spending quality time together, watching movies, deep conversations, and just enjoying the little things. If we vibe and there's a spark, I'm open cuddling and seeing where things go. No pressure, just good company and moments that feel real. 
If you're into meaningful connections and a chill time, hit me up!
email: bekzatbayurbek@gmail.com",NORMAL
Как же заебала погода этой выбляди под названием Астана,OFFENSIVE
"Мальчики, которые ноют о 50/50 обычно не имеют возможности купить даже бутылочку воды, поэтому настолько переживают об этом :) если у вас нет возможности заплатить за даму, лучше не идите на свиданку, идите работать, деньги зарабатывать. Мужчине должно быть стыдно давать девушке платить за себя в его присутствии.",OFFENSIVE
Димаш Адилет или Чонгук?,NORMAL
NU comedy highk cringe,NORMAL
шаршап кеттым щещес...,OFFENSIVE
"как найти чат для секса, срочно надо, НЕ ДЛЯ СЕКСА, вдруг меня там обнимать будут",OFFENSIVE
"i have been liking this one girl since november (i am a girl too), and I still havent talked to her :(  How can i approach her naturally without giving any signs of my attraction?",NORMAL
let’s be lonely together,NORMAL
"У каждого пацана в жизни была шлюха, которую он хотел взять в жены",OFFENSIVE
"https://vm.tiktok.com/ZMA6vx2KQ/
https://vm.tiktok.com/ZMA6vBCvb/

Не знаю, видел ли уже кто-то эти тиктоки или нет, но там, в общем, полный пиздец

Я сам особо не гик, не любитель аниме, и подобными вещами не увлекаюсь, но стало реально не по себе от поведения автора этого видео, как он буквально домогается до этих косплеерш 13–16 лет, тупо за то что они косплеят своих любимых персонажей. А в комментариях одна сплошная поддержка автора, типа «будущее Казахстана обречено», «мемлекет осындай жастармен неге күреспейді» и т.д. бтв, в комментах еще дохуя нациков. Хотя что я мог еще ждать от тиктока..)

В целом я и так знал, как наши старшие презирают всё это западное, чем увлекается молодежь. Ну, конфликт поколений он везде и всегда есть. Но чтобы настолько агрессивно и открыто презирать.. Особенно хочу отметить именно взрослое казахское поколение, потому что все их аргументы сводятся к тому, что «ой, вы должны популяризировать казахскую культуру, вместо того чтобы увлекаться этой вашей иностранной ерундой». Это такой бред

В принципе, неудивительно, что после такого отношения к молодежи всё больше хочется уехать из этой страны.",OFFENSIVE
Р,NORMAL
Я готова готовить парню всегда и покупать хотелки за совокупление,OFFENSIVE
Пожалуйста альтушка явись в мою жизнь. Разруши ее если хочешь,NORMAL
"FWB
Looking for a girl for  hot chatting (100% confidentiality)
Email me right now 
@drustbenawisim@gmail.com",NORMAL
"Ищу немочку
Ищу балточку
Ищу финночку
Ищу скандинавочку
Ищу румыночку
Ищу венгерочку
Ищу гречаночку
Ищу албаночку
Ищу итальяночку
Ищу ибериечку
Ищу кельточку
Ищу францужечку",NORMAL
"Солью личность Leo BE Civil (естественно не доксну, просто опишу его морфологические характеристики чтобы вы знали каких людей избегать :3) если на этом посте наберётся 100 лайков",OFFENSIVE
"Я (21Ж) хочу себе онлифанчицу, полписанную в инсте и ТТ на таких же, чтобы она не готовила, не делала ничего по дому, и чтобы кричала на меня чтобы я это делала. Хочу чтобы не была образованной и требовала от меня деньги. Хочу чтобы она красилась и скрывала настоящую красоту от всех включая меня. Как же уххххх от таких мыслей. Надеюсь хотя бы 25% прочитавших такие, потому что хочу несколько отношений в год, возможно до десяти романов в одно время. Пжпжпжпжпж????????????????????????",OFFENSIVE
Какие вещи были придуманы неграми?,NORMAL
"70 тыс - Продаю велосипед Forward Apache. Forward Apache 27.5 - 3.0. Номер рамы 19.
На фото зеленый, но его уже продала давно. 

Теперь продаю второй - цвет черный матовый.

Цена: 70 тыс. (Покупали за 125 тыс).

Писать на 87788054973",NORMAL
"Продаю босоногие кроссовки унисекс бренда Hobibear, Китай. Очень хорошие, но размер великоват ????

Продаю за 16 500 тг.

У меня длина стопы 25.5 см. 
Эти кроссовки подойдут на 26 см, или даже чуть больше.
Абсолютно новые, только позавчера забрала с жана пост!

Писать на 87788054973",NORMAL
NIGGER NIGGER nigger nigger Niger Nuggets nigger nigga jinja,HATE_SPEECH
аче админ перестал фвб выкладывать,NORMAL
"Как технарь на гуманитарной работе зарабатываю в месяц 2000$. Пиздец это такой читкод по заработке ребят, и это не айтишка прикиньте. Все что я делаю это ебланю на работе, выгляжу умным, выстраиваю отношения с другими, созываю на митинги которые вот реально наху никому не нужны, я просто понял кайф в этом. Просто подумайте твое ебланство все слушают, потому что должны))) хых. Когда надо доминировать в митингах то говорю громко и главное уверенно, даже если не знаю о чем говорю. А технари в целом меня респектуют, потому что я не тупой (гуманитарий). И спокойно разговариваю с ними на одном языке, а не как с примитивными, как обычно гуманитарии делают. Думаю выходить уже в заграничный рынок и там рубить еще больше. Так что технари устраивайтесь в гуманитарные работы, главное прокачайте коммуникативность, лидерство и имитацию работы, остальное вы уже прокачали. А реально тупые (гуманитарии) пусть идут работать в баханди.",OFFENSIVE
Хотите возвращения Бэйбибоя?,NORMAL
"У одной груди нет, а у другой мозгов. И кого выбирать в итоге",OFFENSIVE
Девушка с розовыми волосами (не длинными) она лесби? Если да то она свободна?,NORMAL
Админ напиши хоть причину почему в fwb чат не кидаешь сообщения,NORMAL
Как вы поняли что вы bisexual,NORMAL
фаундеры ≠ люди,OFFENSIVE
"пишите @razeonce, не пожалеете ????????",NORMAL
"Guys loving someone is gay!
Do you agreee",OFFENSIVE
сделаю минет тому кто купит мне силксонг завтра,OFFENSIVE
Насвай лактыратын пескаблоктар керек,NORMAL
Тумба работает? Или это скам,NORMAL
Achenef (ft. microphone) - 2nd edition bass boosted,NORMAL
God take my soul already,NORMAL
"как же заебали эти сплетницы на биол 120, сука нельзя до урока чуть чуть потише посидеть нет блять надо орать о ком то весь кабинет даунихи ебаные",OFFENSIVE
lol that Leo civil loser just straight up disappeared so fast after outing himself.,OFFENSIVE
"Девушки НУ такие высокомерные,а парни наоборот",OFFENSIVE
"Dear gooners and goonettes, do you think anyone has gooned thinking about you?

Yes
No",NORMAL
"Мне стыдно за свой народ.С детства думал,что у нас батыры,сильные мужчины,гордые люди.А на деле глава семьи-женщина,воспитываются мальчишки женщиной.Дофига нариков,куколдов и слабых.Мужчины не могут уследить за своей женщиной,которая прыгает на других.Мужчины не могут взять ответственность не только за жену,детей,ноии себя.",OFFENSIVE
"(Heart) BSs NU (CS) - MSs US (200-300 ranked) 
Or
(Thumbs) Italy (Sapienza CS) - MSs NU (or US 200-300 ranked if there will be chance) ?",NORMAL
"люди кто слушает эллиотта смита
у вас все будет хорошо когда-нибудь",NORMAL
"we fuckin on da same hoe, but we not the same",OFFENSIVE
"FWB 18+

Большой мальчик ищет небольшую девочку, чтобы анонимно утонуть в нежных объятиях, отвлечься от всеоблемлящей НУшной тревоги и укутаться в тепле наших тел. 


Если ты примерно ENFJ-ish, которая хочет быть оттарабанена как в фильмах Gattouz0 , то я с нетерпением жду тебя в ЛС тг @givemeahug_indaclub
Будем приносить пользу нашему здоровью, укреплять иммунитет, проводить интенсивные кардио, прокачивать выносливость.  Естественно, всё под защитой железной конфиденциальности и резиновой шапки. 

А чтобы наше тепло никуда не убежало, мы ещё попьем особый горячий чай с твоими любимыми снэками.
Остальное—импровизация на месте.

(CNC safe)
(Long term preferable)",OFFENSIVE
"18+

Большой тёплый мальчик ищет небольшую девочку, чтобы анонимно утонуть в нежных объятиях, отвлечься от всеоблемлящей НУшной тревоги и укутаться в тепле наших тел. 


Если ты примерно ENFJ, которая хочет быть оттарабанена как в фильмах Gattouz0 , то я с нетерпением жду тебя в ЛС тг @givemeahug_indaclub
Будем приносить пользу нашему здоровью, укреплять иммунитет, проводить интенсивные кардио, прокачивать выносливость. Естественно, всё под защитой железной конфиденциальности и резиновой шапки. 

А чтобы наше тепло никуда не убежало, мы ещё попьем горячий чай с твоими любимыми снэками.

CNC-friendly
Longterm preferable
Become some sort of Friends is possible",OFFENSIVE
БЛЯТЬ ГДЕ СТИПЕНДИЯ,OFFENSIVE
"Бля меня бесит когда намечается какой-то конфликт, девушки постоянно открывают свою пасть, провоцируя противоположную сторону. Она то знает что пизды получит ее парень, а не она.",OFFENSIVE
Casual sex implies existence of ranked competitive sex,NORMAL
"у меня addiction писать в тумбу, но не все постятся :(((",NORMAL
ктлщики все конченные?,OFFENSIVE
"ктлщики be like:
https://youtube.com/shorts/4lkMA97Sx8k?si=0Y3Qf9p7_JEXdVwn",NORMAL
Как зовут смгшного парня с волосатыми ногами?,NORMAL
"Рахимчиу пухленький такой красивый (cs 29)???????????? я бы его засосал, отпишись в коммах????",OFFENSIVE
"Чекнул тумбу впервые за пол года, всё такой же bullshit",OFFENSIVE
"мне нет 21 и обычно не продают в обычных магазах энергетики и я покупал в istop, но сходила в некоторые остановочные магазины, а их убрали блин",NORMAL
Почему мой пост в Фвб не публикуется?,NORMAL
"Алихан с фаунда,я знаю в какой комнате живет",NORMAL
Адилет фаунд лид 24 парень не нужен ?????????????,NORMAL
"Yerdaulet Aitbay, хватит заигрывать с моей девушкой!",OFFENSIVE
"Алихан фаунд свободен? Видела возле 2.310

yapmore это не про тебя????",NORMAL
"Али втораш гей? Нужен реальный ответ, хотелось бы к нему подкатить",OFFENSIVE
Кто-нибудь сдает шоссейные велосипеды в аренду? 87027779701,NORMAL
"fwb
m21, need a girl for hornytalk only, not ugly, text me @Hewlett76",OFFENSIVE
Джиги/кыздар кто хочет выпить?,NORMAL
"Anon poll
Is Furina overrated?
1. Yes
2. No
3. Results",NORMAL
"An acre in Middle sex is better than a principality in
Utopia.",NORMAL
"guys who have “me” highlights on insta, are your parents supportive of your lgbt lifestyle?",NORMAL
Адилет фаунд лид 24 парень не нужен  ??????????????,OFFENSIVE
где искать партнера для fwb?,NORMAL
Мне нравится когда в яой пишут 'сось',NORMAL
"Мужчины зло они убили около 1 млрд людей за всю историю войн...
........А кто начинал войны?.........Сами обиделись на свою систему........... .1.3 млрд младенцев не появились на свет по причине аборта......но это другое!!!!!!!!!!!!!",OFFENSIVE
"Шымсайдтан коты дау, акылды, казакша сайрайтын досым бар. Красотка, соска, быр рет бызды токтанып номер сураган. Хотите с ней познакомиться, + жберындер",OFFENSIVE
"блин ну я же специально отправляю некоторые посты в тумбу а не в ВА, а их постят в ВА :( опять не получу ответы тех самых гениев с тумбы",NORMAL
https://www.researchgate.net/profile/Antonio-Cerone-2,NORMAL
"бля забаньте уже @zxnn1e , блевать хочется",OFFENSIVE
Предлагаю забанить токсичного @zxnn1e,OFFENSIVE
"Парень, про тебя никогда не напишут в тумбе с просьбой дать твои контакты. Никто не будет спрашивать как зовут парня в такой то одежде, который сидел в таком то месте если это ты.

Смирись. Ты никому не нужен. Ты не красив, не высок, не интересен. 

Может быть ты богат, умен или харизматичен. Но тебя искать не будут и это нормально.

Живи свою жизнь, радуйся результатам своей работы, тренировок, хобби. Да даже выходу нового сезона любимого сериала. Живи несмотря на ожидания и требования других.",OFFENSIVE
zxnn1e уебок в воскресенье чтоб на стрелу пришел в 6 вечера за атлетик центром,OFFENSIVE
"congrats to whoever prayed on zxnn1e downfall


you won",OFFENSIVE
"мой друг ищет девушку:
1. Мать жива
2. девственница
3. не щавель
4. Отец жив
вместе с CV прилагайте фото ступней в комментах",OFFENSIVE
i am new to masturbation give me tips,NORMAL
Әділет Е. фаундер есть инста????????????? я влюбился в него с первого взгляда,NORMAL
"Боже я не могу, может уже просто фотки своих ног продавать",OFFENSIVE
"Мади Нурланулы, как делить счет на первом свиданий?",NORMAL
"Самые красивые парни в ну:
1. Алихан экон 2 курс
2. Алихан механикал 4 курс
3. Алихан фаунд
4. Алихан ксник 3 курс
5. Алихан экон 1 курс
Who else am I missing?",NORMAL
Мейржан фаунд парень не нужен ???????????,NORMAL
нушники пишите почаще и сритесь по мелочам на английском???????? вы помогаете мне улучшать свои знания и словарный запас,OFFENSIVE
"Нужно ли переименовать министерство обороны в министерство войны?

Да
Нет",NORMAL
SSSH - союз советских социалистических гуманитариев,NORMAL
"Had phone sound on and got Grindr notification, my colleague certainly recognised it judging the way he looked at me. Am I cooked?",NORMAL
"Как отбираются посты, которые опубликуются?",NORMAL
"Ayo, hear me out. If our gov were to rename Ministry of Defence to Ministry of War, even I would go to military career. Isn't it amazing to have title of Minister of War, or Secretary of War? Every boy would love to be part of that. Being in defence makes you look like beta. Trump is so cool to realize that first. MAGA",NORMAL
тут анонимно?,NORMAL
Алина напиши про меня в тумбе пж????????????????,NORMAL
"пиздец айтушники долбаёбы, больше с ними не бухаю",OFFENSIVE
заблокайте уже Анастасию рекламщицу с индусами на аве????,OFFENSIVE
"Забаньте Лолека, это же бейби бой",OFFENSIVE
Как же чел заебал петь убейте меня нахуй,OFFENSIVE
"блять вот в комментах гандоны собрались под постом где девушка писала, что ее вещи вытаскивают раньше времени. какой-то далбич еще дурой обозвал, да чтоб у тебя сын вонючей шлюхи мать сдохла это раз, во-вторых вы блять откуда высрались как грибы по дождю? своими глазами видела как такие сперматозоиды не вылупившиеся реально вырубают стиралку блять или отменяют программу. и такое было что в 23, что в 26 блоках и днем сука и ночью. и реально только у носителей семени в головах ПУСТОШЬ ебанная иначе по-другому не сказать потому, что они берут и своими проперженными руками достают чужие вещи и бросают барахло как попало когда реал стоят пакеты блять/тазики. и случаи когда чужие вещи падали за стиралки тоже были. вы блять поживите в общаге больше двух недель потом ебасосник открывайте на кого-то. разгавкались нахуй. сидите своих собратьев обдроченные трусы вынимайте 

тут блять поднялась проблема важная, а вы со своими «ПЕРЕЕЗЖАЙ В ДУБАЙ». чтобы тебя камаз переехал говна кусок 

ну ниче 2 года назад такого дебила наказали норм с выселением из дорма до конца учебы, что прыщавик потом бегал по пабликам ну и записывал видео на 20 минут с нытьем что не виноват. кароче хватит ебать мозги кому-то и усложнять жизнь. видите стирка блять отпикалась, подождите 5 минут. человек в лифте мог застрять, обосрался в туалете или идет банально. или у вас недержание ебанное? у меня за 4 года житья в общаге ни раз не было чтобы приходилось кого-то ждать, может потому что я адекват, но кто знает",OFFENSIVE
"Это пиздец блять, бюджет студфонда меньше прошлогоднего в 5 (!!!!) раз. Его раньше то не всем клубам хватало, а теперь вообще пиздец бомжевать будут клубы. Один хуй эти сэкономленные деньги теперь на что-то важное для клубов потратят. Теперь нам придётся либо со своего кармана платить за все, либо выбивать финансирование у сторонних организаций которым концерт или хакатон чисто для студентов НУ это всё нахуй не сдалось. Спасибо хаузингу за убитую студенческую культуру",OFFENSIVE
"Те кто нажимают все кнопки лифта когда выходят
Будьте прокляты и горите в аду",OFFENSIVE
Лолек я знаю что ты Бейбибой только доказать не могу,OFFENSIVE
kak zhe menya zaebala eto ucheba,OFFENSIVE
"https://t.me/c/1660754858/145

I haven't had sex and it never bothered me until now. For some reason I got really feral and I want to fuck so bad. Maybe because of ovulation.",OFFENSIVE
я гей. люблю ноги. кто непротив дать,OFFENSIVE
"Малсың ба?

Иә
Жоқ",OFFENSIVE
когда посты в 18+ начнут кидать?,NORMAL
Так можно познакомится или нет?,NORMAL
"Tumba admin, why are you biased??",NORMAL
"'I need a girlfriend that …', 'I want a girl that will …'. Bro, you’re fucking broke. Get some money to have pussy on ur dih instead of being one.",OFFENSIVE
Почему парни из ктл такие тормозы?,OFFENSIVE
"AAAA masculine lesbianssss pleaseeeee pleaseeeee aaaaaaaa i ned you aaaaaaaaa not muscle mommys, but musc lesbooosssss aaaa plssss pls",OFFENSIVE
"Дорогая А., ничего страшного что ты пукнула в лайбе",OFFENSIVE
Алихан экон балмуздакты танисындарма,NORMAL
Ищу партнёра 90+ лет (минимум),NORMAL
"Уа мейірімсіз махаббат, мен біреумен періскім келіп жүр",NORMAL
"ZЕВС ОБЪЯВИЛ СВО АСТАНЕ. КТО СДОХНЕТ ОТ МОЛНИИ, ТОТ ГЕЙ",OFFENSIVE
"это очень плохо или звоночек? у меня ежедневно выпадают 2-3 комка волос в ладонь когда расчесываюсь, мою голову или даже когда просто чешу голову и могу вытащить несколько десяток волос. к кому обращаться по этому поводу?",NORMAL
